Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,totalsc,gender,age,source,country
1,1,1,1,1,1,3,1,1,1,12,1,19,3,MX
2,3,2,3,3,1,2,2,1,1,20,2,34,2,US
2,2,1,2,2,2,1,1,2,3,18,1,32,1,BB
4,3,3,3,3,4,4,2,3,3,32,2,16,1,US
4,4,1,3,4,4,3,1,4,4,32,2,44,1,CA
4,4,3,3,3,4,3,4,3,4,35,1,41,1,CA
1,2,1,2,3,1,1,2,1,1,15,2,21,1,US
1,2,3,2,4,1,2,1,1,2,19,1,15,1,US
3,3,3,3,4,2,3,2,2,2,27,1,14,2,US
4,4,4,4,4,4,4,1,4,4,37,2,21,1,BR
3,3,2,4,1,2,1,3,2,3,24,1,32,1,US
1,3,4,3,4,3,3,2,3,4,30,2,23,1,IN
3,3,2,3,2,3,2,2,2,2,24,2,18,1,MY
2,3,1,3,2,1,2,3,1,1,19,2,14,1,AU
4,4,3,3,4,3,3,2,2,3,31,2,23,3,NZ
3,2,2,2,2,2,2,1,1,1,18,2,16,1,IN
4,4,4,4,4,4,4,4,1,4,37,1,54,1,FI
2,3,3,3,2,1,2,4,2,2,24,1,43,3,GB
4,4,4,4,4,4,4,4,4,4,40,1,35,1,US
4,4,4,3,4,4,3,4,4,4,38,1,21,1,GB
2,2,2,4,1,1,1,2,1,1,17,2,13,1,US
4,4,4,4,4,4,3,1,3,4,35,1,22,1,US
1,1,3,2,4,2,3,2,3,3,24,1,21,2,PH
4,4,3,4,3,4,4,4,4,4,38,1,28,3,US
3,2,2,1,1,2,2,3,1,1,18,1,42,1,AU
3,3,4,3,2,2,2,1,1,1,22,2,20,1,TH
3,3,3,4,2,3,2,3,2,2,27,1,34,1,GB
4,3,2,2,3,3,4,3,1,1,26,2,22,3,GB
4,4,4,3,3,4,4,1,4,4,35,1,41,1,IN
3,3,3,3,2,2,2,1,3,3,25,2,45,3,EU
3,3,1,3,1,2,3,1,3,2,22,2,26,3,NO
3,4,4,3,3,3,4,2,2,2,30,2,19,1,IN
4,4,4,4,4,4,3,4,4,4,39,2,48,1,US
3,3,2,3,3,3,2,3,2,2,26,2,21,1,IN
2,3,1,2,2,1,1,1,2,2,17,2,34,3,US
3,3,1,2,2,2,2,2,1,1,19,2,35,1,GB
4,4,4,3,4,4,4,4,2,3,36,1,23,1,US
4,4,3,3,2,2,3,4,4,4,33,2,48,1,US
4,4,3,3,3,3,2,2,2,2,28,1,33,1,GB
3,4,3,4,3,2,3,1,3,3,29,1,30,3,DE
4,3,3,3,3,3,3,2,3,2,29,2,28,3,DE
3,4,2,3,2,3,2,2,4,4,29,2,44,1,US
4,4,4,4,4,4,4,4,4,4,40,1,49,1,US
4,3,3,3,4,3,3,3,2,3,31,1,23,1,GB
2,2,1,1,2,2,2,2,1,1,16,3,38,3,US
1,2,1,2,2,1,1,2,1,1,14,2,17,1,GB
2,2,1,3,2,2,1,1,2,1,17,2,18,1,GB
4,4,2,3,2,2,2,3,2,3,27,2,47,1,CA
3,3,2,2,1,3,2,2,1,1,20,2,21,1,DE
2,3,2,2,2,2,2,2,1,2,20,1,19,1,GB
3,3,3,3,3,4,4,3,2,3,31,1,18,2,US
2,2,1,2,2,2,2,1,1,1,16,2,23,2,GB
1,2,2,2,2,1,1,1,2,1,15,1,17,3,SE
4,4,3,3,4,3,3,2,3,4,33,1,42,1,AU
2,1,1,2,1,1,1,2,1,1,13,2,17,3,CA
4,4,4,4,1,3,1,1,1,1,24,1,27,1,GB
1,1,2,1,1,1,1,1,1,1,11,1,18,3,GB
3,3,3,3,3,2,2,3,3,2,27,2,28,3,US
3,3,2,3,2,2,2,2,3,3,25,2,19,2,AU
3,3,3,3,2,3,3,2,3,2,27,1,33,3,AR
3,3,3,3,3,2,2,3,3,3,28,2,55,1,US
3,3,2,2,2,3,1,2,4,4,26,1,28,1,CA
4,4,3,4,3,3,3,3,2,2,31,2,57,3,NZ
3,3,1,3,3,1,1,1,1,1,18,2,44,1,US
4,3,4,3,2,2,1,4,2,2,27,2,25,3,US
3,4,2,3,2,2,2,2,2,2,24,1,23,1,PK
2,3,2,2,3,2,1,2,2,2,21,1,42,2,NZ
4,4,4,4,4,3,2,2,3,4,34,1,19,1,US
3,3,2,4,1,1,3,2,1,2,22,2,22,1,US
3,3,3,3,2,3,3,3,2,3,28,2,17,1,US
3,3,3,2,3,3,2,3,2,2,26,1,20,1,US
3,3,2,2,2,2,2,2,2,2,22,2,19,1,US
3,3,2,3,2,3,3,2,2,3,26,2,30,2,ID
1,2,1,2,2,1,1,1,1,1,13,2,15,1,US
4,4,4,4,4,3,3,3,2,2,33,2,16,1,US
2,3,1,4,1,3,1,1,1,1,18,2,35,3,AU
3,3,3,3,3,2,2,2,2,2,25,2,35,1,FR
4,4,2,3,2,4,2,3,1,2,27,2,30,1,ZA
3,4,2,4,2,2,2,2,1,1,23,1,41,1,GR
2,2,3,3,3,1,2,2,2,2,22,1,21,3,US
4,4,3,3,4,4,3,3,3,3,34,1,23,3,ZA
3,2,2,3,2,2,2,2,2,2,22,1,22,2,US
1,1,1,1,1,1,1,2,1,2,12,2,21,1,AU
4,3,4,3,3,4,4,3,3,4,35,1,21,1,AU
4,4,3,3,3,2,2,2,2,2,27,1,18,1,PL
3,3,2,3,2,1,1,2,4,4,25,2,16,1,GB
3,4,3,3,4,3,3,3,3,4,33,2,25,1,DE
4,4,4,4,4,4,4,4,4,4,40,2,25,1,IN
4,3,2,2,2,3,2,2,2,2,24,2,27,1,GB
4,3,3,3,2,2,3,2,2,2,26,2,27,1,CH
3,3,3,3,3,2,2,2,2,2,25,1,14,3,DE
3,4,3,3,3,3,3,3,2,3,30,2,20,3,BD
2,3,2,3,2,2,2,1,1,1,19,2,46,1,CA
4,3,2,4,3,4,3,2,2,4,31,1,28,3,GB
3,4,4,3,4,2,2,1,3,2,28,2,46,3,US
3,3,2,3,2,2,2,1,1,1,20,2,30,1,US
3,2,1,2,1,1,1,2,2,1,16,2,18,1,US
4,4,1,4,3,2,2,3,3,3,29,1,21,1,US
3,3,3,3,3,3,3,2,2,2,27,2,47,1,IN
4,4,4,3,4,4,4,3,4,4,38,1,28,1,JM
2,1,2,4,2,1,1,2,2,2,19,2,16,3,US
2,1,1,2,2,2,2,3,1,1,17,2,20,3,US
2,2,2,2,3,2,2,1,4,4,24,2,48,3,US
2,3,2,4,2,2,2,2,2,3,24,2,46,1,US
2,3,3,3,2,1,1,1,1,2,19,2,22,3,GB
3,3,3,3,3,1,2,1,2,3,24,2,48,2,US
3,2,3,3,3,3,3,2,2,3,27,2,21,1,US
1,2,4,1,4,1,1,4,1,1,20,1,48,1,GB
4,4,3,4,3,3,2,2,1,2,28,2,46,1,GR
4,4,2,3,4,1,1,3,1,1,24,1,40,3,CA
4,2,2,4,1,1,1,2,1,2,20,1,23,1,US
1,3,3,2,2,3,3,2,2,2,23,2,13,1,GB
4,4,4,4,4,4,4,4,4,4,40,2,25,1,GB
2,3,2,2,3,1,1,1,2,2,19,2,45,2,GB
3,4,3,4,3,3,3,4,4,4,35,2,21,1,US
2,4,2,3,3,2,2,1,1,2,22,1,24,3,US
3,4,3,4,4,3,4,3,4,4,36,2,20,3,GB
3,3,3,3,3,4,4,2,3,3,31,0,21,2,DK
4,4,4,4,4,4,4,4,4,4,40,2,53,2,PH
4,4,4,3,4,4,3,3,3,3,35,2,19,1,AU
2,3,2,2,3,2,2,2,3,3,24,2,57,1,US
4,4,4,4,4,4,4,3,4,4,39,1,70,1,US
2,3,1,2,2,2,1,3,1,1,18,2,25,3,US
3,3,3,3,3,3,3,2,3,3,29,2,19,3,PH
3,3,1,3,2,3,3,1,1,1,21,2,22,1,US
4,4,4,4,4,4,3,3,3,3,36,2,46,1,US
2,2,2,2,2,1,1,1,1,2,16,2,15,1,US
3,3,3,3,2,3,2,2,2,2,25,2,21,1,US
3,3,2,3,3,2,2,3,2,2,25,2,47,1,US
3,3,3,3,2,2,2,1,2,2,23,2,48,1,US
3,3,3,3,3,3,3,2,3,3,29,2,25,3,US
2,3,3,2,3,1,2,1,2,2,21,2,23,1,GB
4,3,3,2,3,4,4,2,3,3,31,2,16,1,US
3,3,4,2,3,4,3,2,1,2,27,2,13,1,BS
4,4,4,3,4,4,3,2,3,4,35,1,22,1,US
2,2,1,3,2,1,1,1,2,2,17,1,37,1,US
4,4,2,4,4,4,3,1,2,2,30,2,29,3,US
2,2,3,2,2,2,2,3,3,3,24,2,16,1,US
3,4,3,4,3,3,3,2,2,3,30,2,16,1,SR
3,3,3,3,2,1,2,2,1,1,21,2,14,1,SG
3,3,2,3,2,2,2,2,2,2,23,2,27,1,US
4,4,4,4,3,3,3,3,4,4,36,1,62,1,US
3,3,2,3,2,2,3,2,3,3,26,1,39,3,AU
2,3,3,3,2,2,1,2,1,1,20,2,21,1,US
2,1,1,2,1,1,1,2,1,1,13,1,22,3,GB
4,4,3,4,3,2,3,2,3,3,31,1,19,1,US
2,2,1,4,2,1,1,1,1,1,16,1,32,1,US
2,3,1,4,1,2,2,1,1,1,18,1,45,3,CA
4,4,3,2,2,3,3,2,1,4,28,1,19,2,GB
2,2,2,2,2,2,2,2,2,1,19,2,35,2,CA
2,3,4,3,2,2,3,3,4,4,30,2,16,1,AU
3,4,3,3,3,3,3,3,2,2,29,2,14,1,AU
2,2,3,2,3,1,1,1,3,3,21,1,20,1,GB
3,3,3,3,3,3,2,3,2,2,27,2,15,1,US
4,4,3,4,3,3,3,3,3,4,34,2,49,1,US
3,3,2,3,3,2,3,1,1,2,23,2,18,2,US
3,4,2,3,3,3,1,2,2,1,24,1,15,1,US
3,4,3,4,3,3,3,4,4,4,35,2,30,3,TH
1,3,1,1,1,1,1,2,1,1,13,2,40,1,US
3,4,4,3,4,4,4,3,3,3,35,2,40,1,US
4,3,4,3,4,3,3,4,3,4,35,2,52,1,ZA
4,4,4,3,2,3,2,2,2,3,29,2,25,3,US
2,1,2,1,3,1,3,1,4,4,22,2,14,1,US
4,4,3,3,3,3,4,2,2,1,29,2,17,1,AU
3,3,2,2,3,2,2,2,2,2,23,2,32,1,IN
4,4,4,4,4,4,4,4,3,3,38,1,27,1,IN
4,3,4,4,4,3,3,4,2,3,34,2,18,3,TH
4,4,4,4,4,4,4,4,4,4,40,1,40,3,HU
3,3,3,4,3,3,3,2,3,2,29,2,27,1,FR
1,3,1,3,2,1,1,1,1,1,15,2,53,3,GB
3,4,3,2,2,3,3,3,2,3,28,1,25,1,US
3,4,3,4,4,3,3,2,2,3,31,2,29,1,ID
3,2,1,2,1,1,1,1,1,1,14,1,18,1,US
2,2,2,1,2,2,2,3,1,1,18,1,18,3,US
1,1,1,1,1,1,2,2,1,1,12,1,18,3,US
4,4,4,4,4,4,4,4,4,4,40,1,21,2,MY
4,4,4,4,4,4,4,4,4,4,40,2,24,2,PH
2,3,2,3,2,2,2,2,2,2,22,2,58,1,GB
3,3,2,3,2,2,2,1,2,1,21,1,30,3,IE
3,3,3,2,2,3,2,2,2,1,23,2,20,3,SG
1,3,3,3,3,2,3,2,2,2,24,2,30,3,NG
3,3,3,3,3,3,3,3,3,2,29,2,25,3,SG
3,3,2,2,2,2,2,1,2,2,21,2,37,1,GB
4,4,4,3,3,3,3,3,4,4,35,2,23,1,LB
2,3,2,2,2,2,2,1,1,1,18,1,24,1,CA
2,3,3,2,1,2,1,1,1,1,17,2,50,2,GB
3,3,2,3,2,3,2,3,2,3,26,2,59,3,GB
3,3,3,2,2,2,2,3,2,2,24,2,35,1,GB
4,3,3,3,3,2,3,1,2,2,26,0,19,1,US
4,4,1,2,1,1,1,4,1,1,20,2,23,1,US
2,3,2,3,2,3,2,2,2,3,24,1,32,1,ZA
4,4,2,3,4,3,3,2,3,3,31,1,34,3,US
4,4,3,4,2,3,3,3,2,4,32,2,50,1,US
3,3,3,3,3,3,3,2,1,1,25,2,26,1,US
4,4,3,4,3,3,3,2,3,4,33,1,23,1,US
3,4,3,4,4,3,2,3,4,4,34,2,46,1,US
4,4,4,4,4,4,4,4,4,4,40,2,82,3,US
3,4,4,3,4,3,2,4,4,2,33,2,53,1,US
4,4,4,4,4,4,4,3,4,4,39,1,20,3,US
4,4,4,4,4,3,4,4,4,4,39,1,38,3,GB
2,3,2,3,2,1,2,2,1,2,20,1,26,1,CA
4,4,3,4,4,3,3,1,2,4,32,2,49,3,IT
4,4,4,3,4,3,3,3,3,3,34,2,31,1,US
3,3,3,3,3,2,2,2,3,2,26,2,25,1,PL
3,4,1,4,1,2,1,1,1,1,19,1,50,1,US
2,3,3,3,3,2,3,2,2,2,25,2,29,1,US
4,4,4,3,4,3,3,4,4,4,37,2,55,3,US
3,3,3,4,2,3,3,2,2,2,27,2,26,1,US
3,3,2,4,3,3,3,2,1,2,26,2,34,1,GB
4,4,4,4,3,3,2,1,2,4,31,2,51,1,US
4,4,1,4,1,2,1,1,1,1,20,1,45,1,US
3,4,3,4,3,2,2,1,3,2,27,2,23,2,US
3,1,1,3,2,1,2,2,1,1,17,2,25,1,US
4,4,4,4,3,3,2,3,4,4,35,2,61,1,US
4,4,4,3,4,3,2,4,4,4,36,1,41,3,US
3,3,2,3,3,2,2,2,2,2,24,2,48,1,US
4,4,4,3,4,4,3,3,2,4,35,2,14,1,US
2,3,3,2,2,1,2,2,2,1,20,2,22,2,GB
3,3,3,3,3,2,3,2,2,3,27,2,22,1,US
3,2,2,2,1,2,1,1,2,2,18,2,19,3,CA
3,4,3,3,3,3,3,2,2,3,29,1,42,1,US
3,3,3,3,3,2,2,2,2,2,25,1,56,1,US
4,4,2,4,2,3,3,2,3,3,30,1,47,1,US
2,3,1,2,2,1,1,1,1,1,15,2,42,1,GB
3,3,2,3,2,2,2,1,2,3,23,2,43,3,GD
3,3,2,3,1,2,2,2,2,2,22,1,45,1,GB
3,3,3,4,3,3,3,3,1,2,28,2,21,1,GB
4,4,4,3,3,2,2,2,2,4,30,2,55,1,US
3,3,2,3,2,2,2,2,1,1,21,1,58,1,US
3,4,2,3,3,3,3,2,2,2,27,1,20,1,NL
4,4,3,3,3,3,3,2,3,3,31,2,55,1,US
1,2,1,2,1,1,1,1,1,1,12,1,23,1,GR
4,4,4,4,3,3,4,3,4,4,37,1,18,1,GB
3,4,4,3,4,3,3,3,4,4,35,1,52,1,US
1,3,1,2,2,2,1,1,2,1,16,2,20,1,US
4,4,4,4,2,3,3,4,4,4,36,2,19,1,PH
4,3,4,4,4,3,3,4,4,4,37,2,19,3,PH
3,3,3,3,2,2,2,2,2,1,23,1,43,1,US
3,3,3,3,3,2,3,2,2,2,26,2,34,3,IE
4,4,4,4,4,3,3,4,4,4,38,2,55,1,US
4,4,4,3,3,3,3,3,2,3,32,2,13,1,US
4,4,3,3,3,3,3,2,1,1,27,1,54,1,US
3,3,2,3,2,3,2,2,3,4,27,1,40,1,US
3,3,3,3,3,3,3,3,2,3,29,1,57,1,US
3,3,3,3,2,3,3,2,2,2,26,2,37,1,US
3,3,1,3,2,2,1,1,2,1,19,2,15,1,US
1,1,1,1,1,1,1,1,1,1,10,2,16,1,US
3,3,3,2,2,3,2,2,1,2,23,3,16,1,US
4,3,3,3,3,3,4,3,2,2,30,1,19,1,US
4,3,3,3,2,3,3,2,1,3,27,2,25,1,CA
3,3,2,3,2,2,2,3,2,2,24,2,20,1,US
4,3,4,4,1,2,1,4,4,4,31,1,22,1,US
3,3,3,3,2,3,3,3,2,3,28,2,17,1,PT
2,3,2,2,2,3,2,1,2,3,22,2,27,3,US
3,4,2,3,3,3,3,2,1,2,26,2,31,1,US
4,4,4,3,2,4,2,4,2,4,33,1,13,1,US
2,1,1,1,1,1,2,2,1,1,13,2,16,1,US
3,4,4,3,3,3,3,1,4,4,32,2,7,1,US
3,2,2,3,2,2,2,2,2,2,22,2,22,1,US
2,4,2,2,2,2,1,2,2,2,21,1,29,1,US
3,4,2,3,3,2,2,2,2,2,25,2,52,1,US
4,4,3,3,3,3,3,2,3,2,30,2,28,1,US
2,3,1,2,1,1,1,1,1,1,14,2,21,1,PH
4,4,4,3,3,3,3,3,2,3,32,2,20,3,MX
3,3,2,3,2,2,2,2,1,1,21,2,17,3,US
3,3,3,3,3,3,3,3,3,4,31,1,32,1,EU
1,2,3,3,1,1,1,1,4,1,18,2,36,1,US
2,3,4,2,2,1,1,1,3,2,21,1,19,3,US
4,4,4,4,4,3,3,2,3,3,34,2,23,1,US
3,3,2,2,2,2,2,2,1,2,21,2,55,1,US
2,2,1,3,1,1,1,1,1,1,14,2,19,1,CA
4,4,4,3,4,4,4,2,3,2,34,2,18,1,US
4,4,3,2,3,3,2,3,2,2,28,2,27,1,LB
1,2,1,1,1,1,1,2,1,1,12,2,14,1,US
2,2,1,2,1,3,2,4,1,1,19,1,30,3,IN
4,4,2,3,2,3,1,2,2,4,27,2,36,3,US
4,4,3,3,1,4,4,1,2,2,28,1,28,3,A2
1,2,4,2,1,1,3,2,4,4,24,1,15,3,PH
4,4,2,4,2,4,3,3,2,2,30,1,23,1,US
2,3,2,2,3,1,2,2,2,2,21,2,29,3,GB
4,3,4,3,3,3,3,3,4,4,34,1,61,1,NZ
3,3,3,3,2,2,2,2,1,1,22,2,26,2,GB
3,3,2,1,2,2,2,2,2,3,22,1,16,1,NZ
4,4,4,4,4,3,3,3,4,4,37,1,47,1,US
3,4,3,3,2,3,2,2,1,2,25,1,18,1,HK
3,3,2,2,3,2,3,2,2,2,24,1,19,1,US
4,4,4,4,4,4,4,4,4,4,40,1,36,1,SE
4,4,3,3,2,4,3,3,3,4,33,2,26,1,US
4,4,4,3,4,4,4,4,4,4,39,2,48,1,US
3,3,3,3,2,3,3,1,2,2,25,2,31,1,RO
4,4,2,3,3,2,2,1,1,2,24,2,21,3,AU
1,3,1,2,1,1,1,2,1,1,14,1,23,1,AU
4,4,4,3,4,3,3,3,2,4,34,2,55,1,US
4,3,3,3,3,3,3,1,1,2,26,1,55,1,ZA
2,3,2,3,2,2,2,1,1,1,19,1,51,1,GB
4,4,4,3,4,3,3,4,4,4,37,2,39,1,CA
1,2,1,3,2,2,1,1,2,1,16,2,18,1,AU
2,3,3,3,2,1,1,3,2,2,22,1,22,1,US
4,4,3,3,3,3,3,3,2,2,30,1,16,1,AU
3,3,3,4,1,3,1,1,1,1,21,1,24,1,UA
3,3,3,3,2,2,2,1,1,2,22,2,30,3,US
3,4,3,4,3,4,4,1,3,3,32,2,42,1,US
4,4,3,3,4,3,3,3,2,4,33,2,30,3,US
4,4,3,3,3,3,2,3,3,2,30,3,45,1,US
1,1,4,1,4,1,1,1,1,1,16,2,14,1,DK
4,4,4,4,4,4,4,4,4,4,40,1,20,3,US
3,3,3,3,3,3,3,2,1,1,25,2,19,1,US
4,4,4,3,4,3,3,3,3,3,34,2,27,1,RU
3,2,2,1,3,3,1,2,2,2,21,2,27,3,US
4,3,4,3,3,3,3,3,2,4,32,1,19,1,GB
3,3,2,3,2,3,3,2,2,2,25,2,15,1,US
4,3,3,4,3,4,4,3,3,3,34,2,20,1,US
4,4,4,4,3,3,4,4,4,4,38,1,18,1,US
3,3,1,3,1,2,3,3,1,1,21,2,25,3,US
3,3,2,3,2,2,2,2,1,1,21,2,19,1,BE
2,3,1,3,2,2,2,2,1,1,19,2,23,1,US
4,3,4,3,2,4,4,2,3,3,32,1,18,2,PH
2,2,2,3,2,2,2,3,2,1,21,2,19,1,GB
4,3,4,3,4,3,4,4,3,4,36,2,38,3,US
3,3,3,3,3,2,2,2,2,2,25,2,59,1,US
3,3,2,2,2,3,2,1,2,2,22,2,16,1,US
3,3,3,4,3,3,3,2,2,2,28,2,17,1,GB
4,4,3,4,4,3,3,2,4,4,35,1,25,1,GB
3,4,3,4,4,4,4,1,2,4,33,2,15,1,US
3,4,2,3,2,4,2,1,2,2,25,1,23,1,IN
2,3,2,2,3,1,1,1,1,1,17,2,28,3,GB
2,3,3,3,3,2,2,1,2,2,23,2,31,1,GB
4,3,3,4,2,2,3,3,1,2,27,2,21,1,FR
2,3,1,3,2,2,2,1,1,1,18,2,40,3,CA
3,4,4,3,3,3,3,3,2,3,31,2,55,1,US
3,3,3,2,3,3,2,2,2,3,26,2,53,1,US
4,3,1,3,1,2,1,1,4,3,23,2,28,2,US
4,4,4,3,4,3,3,4,3,4,36,1,70,1,US
3,3,2,3,1,2,2,3,2,2,23,1,19,1,US
4,4,3,4,3,3,2,3,2,2,30,2,25,1,US
3,3,3,3,3,3,3,1,2,2,26,2,19,1,US
2,3,2,2,2,2,2,1,1,2,19,1,21,1,US
3,3,3,3,3,3,3,2,1,1,25,2,15,1,ES
4,3,3,3,1,3,2,2,2,4,27,2,15,1,US
2,2,2,2,2,2,2,2,3,4,23,2,16,3,US
3,3,2,3,2,2,2,3,2,4,26,2,29,1,US
2,4,1,2,2,2,2,2,1,1,19,2,24,1,CA
4,3,3,3,3,3,3,3,3,4,32,0,41,1,US
3,2,2,3,2,2,2,2,2,2,22,1,16,1,GB
2,3,3,3,3,1,2,3,3,2,25,1,54,3,US
4,3,4,3,4,4,3,4,4,4,37,2,46,1,US
4,4,3,4,3,2,3,2,4,3,32,2,44,1,GB
1,1,4,1,3,2,2,2,2,3,21,2,42,3,CA
3,3,3,3,3,2,3,2,2,2,26,1,65,1,US
4,4,4,3,4,3,3,3,3,4,35,2,62,1,US
4,4,3,3,4,3,3,3,4,4,35,1,32,1,US
4,4,3,4,4,3,3,4,3,4,36,2,41,1,US
3,3,2,3,1,2,3,1,1,2,21,2,17,1,US
4,4,4,4,4,3,3,4,4,4,38,2,59,1,BR
3,4,2,4,3,2,1,1,2,2,24,2,14,1,US
3,2,2,2,2,3,3,2,2,3,24,1,21,1,US
3,3,2,3,2,3,3,1,2,2,24,1,19,1,US
4,4,3,2,2,3,2,3,3,3,29,2,54,1,US
3,3,2,2,2,2,3,1,2,1,21,2,16,1,PL
1,3,2,4,3,3,2,3,2,2,25,2,15,1,SA
3,3,3,3,3,3,2,2,2,2,26,2,29,3,CA
3,3,2,2,2,2,2,3,1,1,21,1,19,3,GB
3,3,2,3,3,3,2,1,1,1,22,1,21,1,US
3,3,2,4,3,2,2,1,3,1,24,2,33,1,US
1,2,1,2,1,2,2,1,1,1,14,1,21,3,CL
4,3,2,3,4,4,3,2,4,3,32,1,21,1,CO
3,3,3,3,3,3,2,2,1,2,25,3,19,1,US
3,4,3,4,4,2,2,2,3,4,31,1,18,1,US
3,3,2,2,3,2,3,2,2,2,24,2,15,1,US
4,4,4,4,4,3,3,2,4,4,36,1,60,1,US
3,3,2,2,2,2,2,2,2,2,22,2,35,1,US
2,3,2,3,2,3,3,2,2,2,24,1,23,1,US
1,4,4,2,1,1,1,2,4,4,24,2,40,1,CA
2,3,2,3,1,2,2,2,1,1,19,1,17,1,US
2,2,2,2,1,1,1,2,1,1,15,2,26,1,US
3,3,3,3,3,3,3,2,2,3,28,1,15,1,US
4,4,2,4,2,4,3,1,2,2,28,1,16,1,CA
3,3,3,3,2,3,2,3,1,2,25,2,18,1,US
4,3,4,4,4,3,3,2,4,4,35,2,55,1,US
4,4,4,2,3,3,3,2,2,3,30,2,30,1,CA
4,3,4,3,3,3,3,3,4,4,34,2,19,1,US
4,4,4,3,4,3,4,4,4,4,38,1,63,1,US
3,3,3,3,2,2,3,2,2,1,24,1,17,1,US
2,2,2,3,2,3,3,3,2,1,23,1,17,1,US
3,3,2,4,2,2,2,3,4,3,28,1,27,3,PH
4,3,4,3,4,4,3,4,3,4,36,1,29,3,PH
4,4,4,4,3,4,4,3,2,4,36,1,25,3,PH
4,3,4,3,4,4,3,4,3,4,36,1,29,3,PH
3,3,2,4,2,2,2,3,4,3,28,1,27,3,PH
3,4,2,3,3,3,2,2,2,3,27,2,60,3,PH
3,3,3,3,3,3,3,2,3,4,30,2,31,3,PH
2,3,3,3,3,3,3,2,3,4,29,2,41,3,PH
3,4,2,3,1,3,2,1,2,3,24,1,65,3,PH
3,4,3,3,2,4,2,1,2,2,26,1,29,3,PH
4,3,4,3,4,1,2,3,3,3,30,1,30,3,PH
4,3,3,3,4,3,4,2,4,4,34,1,27,3,PH
4,4,3,4,2,3,3,2,2,2,29,1,70,1,US
3,3,3,3,3,3,2,2,3,2,27,2,42,3,PH
4,4,4,4,4,4,4,4,4,4,40,2,34,1,SG
4,4,3,3,3,3,3,3,4,4,34,1,29,1,GB
2,3,1,3,1,2,1,3,1,1,18,1,23,3,US
3,3,2,2,2,3,3,2,2,2,24,1,18,1,US
4,3,3,3,3,3,3,2,2,3,29,1,13,1,US
1,2,1,1,1,2,1,1,1,2,13,2,17,1,US
1,1,2,1,1,2,1,1,1,1,12,1,14,1,PH
2,3,3,2,2,2,1,1,1,2,19,2,19,1,US
2,1,3,3,1,1,1,2,2,2,18,2,17,2,AU
3,2,2,3,2,2,2,3,1,1,21,2,16,1,US
3,3,3,3,3,3,3,3,2,3,29,2,27,1,US
4,3,2,4,4,2,2,2,3,3,29,2,38,1,US
4,4,4,4,4,3,3,3,3,3,35,2,43,3,DK
4,4,4,3,4,4,4,4,4,4,39,1,62,3,DK
4,4,4,4,4,4,4,4,4,4,40,1,22,3,BR
3,3,3,3,3,3,3,2,2,2,27,1,20,3,GB
3,3,3,3,1,3,3,3,3,3,28,1,47,3,SE
2,3,3,4,2,2,2,2,3,3,26,1,36,1,US
4,4,2,3,2,2,2,3,2,3,27,1,40,1,US
4,4,3,4,4,3,3,2,3,3,33,2,56,1,US
4,3,3,3,3,4,2,2,4,3,31,2,26,1,IN
2,2,2,1,2,1,2,2,1,1,16,2,27,1,GB
3,3,3,3,2,2,2,2,2,3,25,1,30,3,US
3,4,1,3,1,2,2,2,1,1,20,2,47,1,GB
3,3,3,3,3,3,3,3,3,4,31,1,52,1,US
1,3,1,2,1,1,1,1,1,1,13,1,38,1,MY
3,2,2,2,1,2,2,1,2,2,19,2,30,2,TW
1,2,2,2,1,2,2,2,1,1,16,1,17,2,SG
3,2,2,3,3,2,3,2,3,2,25,2,32,3,TW
3,3,3,3,2,3,3,2,2,2,26,2,59,1,US
3,3,2,3,3,3,3,3,3,3,29,1,20,3,PH
3,3,4,3,4,4,4,4,4,4,37,2,19,3,PH
1,4,3,3,2,4,4,2,4,4,31,2,29,3,PH
3,4,2,2,4,3,4,4,2,2,30,2,24,3,PH
3,3,2,2,2,3,3,1,3,2,24,2,26,3,PH
3,3,2,2,2,3,3,3,1,2,24,2,26,3,PH
3,3,2,4,3,3,2,2,2,2,26,2,22,1,GB
3,3,2,2,3,3,3,2,1,2,24,2,49,3,PH
2,2,1,3,1,2,2,2,2,1,18,2,28,3,IN
1,4,2,3,1,2,2,2,3,2,22,2,20,3,PH
3,3,2,2,2,3,2,1,2,1,21,2,20,1,US
3,4,3,4,3,3,3,4,2,2,31,2,25,1,IE
3,3,2,3,2,2,2,2,2,2,23,2,55,1,US
4,3,3,3,2,3,3,1,1,2,25,1,21,3,PH
2,2,2,2,2,2,2,1,2,1,18,2,21,2,PK
4,4,4,4,4,4,4,4,4,4,40,1,21,1,IN
4,4,4,4,4,4,4,4,4,4,40,2,23,1,PH
4,4,4,4,4,4,4,4,3,3,38,2,23,1,PH
3,2,1,3,1,2,1,2,1,1,17,2,21,1,FR
4,4,3,3,3,3,3,3,2,2,30,1,26,1,GB
3,4,4,2,1,2,1,1,2,3,23,1,30,3,US
2,1,2,2,2,2,2,1,1,1,16,2,21,2,AU
3,3,2,2,2,2,2,4,3,2,25,2,22,2,GB
3,2,2,2,3,2,2,2,2,2,22,1,19,3,PH
4,4,3,3,3,3,3,2,2,4,31,1,58,1,US
3,3,3,3,2,2,2,2,2,2,24,1,49,1,NL
3,3,3,3,2,3,2,1,2,2,24,2,56,1,US
2,2,1,1,2,1,2,1,2,1,15,2,14,1,US
